submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-12,,d7,12723,1051564,1.1974127546387106E7,6.512149141659465E7,1.1349480560153078E8
2026-07-12,purchase,d7,12723,6673,7788152.514461265,1.94E8,0.0
2026-07-12,,d28,12723,522835,3.742220237448143E7,1.5435844960647273E8,1.7717922693022487E8
2026-07-12,dep,d7,12723,210242,1.2484343455798574E7,6.2158988213582516E7,1.1890438727729023E8
2026-07-13,dep,d7,12723,171017,1.1895274382423962E7,6.432717215247601E7,1.1853409564326382E8
2026-07-13,,d28,12723,390704,3.61556232923927E7,1.5648368074040735E8,1.7824184037020332E8
2026-07-13,,d7,12723,888065,1.128705257921436E7,6.890895824066924E7,1.1136697854042684E8
2026-07-13,purchase,d7,12723,7847,7496821.229641886,1.94E8,0.0
2026-07-13,dep,d28,12723,7978,3.607814198332915E7,1.5723238906994262E8,1.7861619453497088E8
2026-07-14,purchase,d7,12723,9109,6341991.840816786,1.94E8,0.0
2026-07-14,,d28,12723,312424,3.453801050615824E7,1.4702839730622533E8,1.7351419865311238E8
2026-07-14,dep,d7,12723,158146,1.3218770206960684E7,6.441339015846123E7,1.1836754558567426E8
2026-07-14,,d7,12723,836955,1.239110138897188E7,6.998496215447643E7,1.1022997357022992E8
2026-07-14,dep,d28,12723,6381,3.5442299323460296E7,1.4891082902366418E8,1.7445541451183194E8
2026-07-15,dep,d7,12723,158852,1.36532162429809E7,7.20433485256717E7,1.2045005885548808E8
2026-07-15,purchase,d7,12723,9279,6271335.001400998,1.94E8,0.0
2026-07-15,,d28,12723,281252,3.554470812365778E7,1.4545674341871396E8,1.727283717093564E8
2026-07-15,dep,d28,12723,5663,3.6469760161928296E7,1.449408440755778E8,1.7247042203778914E8
2026-07-15,,d7,12723,749653,1.2894475886560855E7,7.735285792226541E7,1.11963667536719E8
2026-07-16,dep,d7,12723,177285,1.4312128410265967E7,7.376151394647051E7,1.2075313324529429E8
2026-07-16,,d7,12723,821057,1.3683950830609836E7,7.818367786889347E7,1.1281339647694123E8
2026-07-16,dep,d28,12723,6543,3.805846815803151E7,1.4736359468133897E8,1.73681797340669E8
2026-07-16,purchase,d7,12723,9335,6793097.653776109,1.94E8,0.0
2026-07-16,,d28,12723,317258,3.716436520442667E7,1.456183926016053E8,1.7280919630080232E8
2026-07-17,dep,d28,12723,12201,3.923626534521757E7,1.1971149905745438E8,1.599196423952131E8
2026-07-17,purchase,d7,12723,10260,7069320.432748544,1.94E8,0.0
2026-07-17,,d7,12723,964428,1.4256192749086512E7,7.71655198729197E7,1.1377544408256915E8
2026-07-17,,d28,12723,435075,3.7441146994543456E7,1.2483502844337183E8,1.6242426628986728E8
2026-07-17,dep,d7,12723,217431,1.4708004404735306E7,7.192249495242153E7,1.2061795562502111E8
2026-07-18,,d28,12723,472855,4.060102958169629E7,1.3840352750843272E8,1.692150852745981E8
2026-07-18,dep,d7,12723,253001,1.3427135738613661E7,6.5398516211398475E7,1.1937516437427524E8
2026-07-18,,d7,12723,1092984,1.3038590920850594E7,6.982521793548678E7,1.1373854466366582E8
2026-07-18,purchase,d7,12723,9675,7540087.671627903,1.94E8,0.0
2026-07-18,dep,d28,12723,16239,4.424964871950252E7,1.416466531190341E8,1.7092805122679964E8
2026-07-19,dep,d7,12723,288007,1.3744822253976492E7,6.5208866451162644E7,1.1918539835756765E8
2026-07-19,,d7,12723,1218790,1.3430432962775365E7,6.876638141107161E7,1.1443142133611232E8
2026-07-19,,d28,12723,480322,4.15549309353433E7,1.3835551983877495E8,1.6919223368510318E8
2026-07-19,dep,d28,12723,17376,4.447940575293511E7,1.436233885819519E8,1.7192490229097658E8
2026-07-19,purchase,d7,12723,9124,7668865.490793503,1.94E8,0.0
2026-07-20,,d7,12723,1121109,1.3242609358462928E7,7.240747063844807E7,1.1625183470701236E8
2026-07-20,dep,d7,12723,271025,1.3537052292113286E7,7.020031362420455E7,1.197316732899475E8
2026-07-20,,d28,12723,564813,3.37771340348257E7,1.1597679231887373E8,1.5800334483609936E8
2026-07-20,dep,d28,12723,21221,3.52195559561754E7,1.2027708402054591E8,1.6024919947900665E8
2026-07-20,purchase,d7,12723,6045,6710366.516956154,1.8406451612903252E8,0.0
2026-07-21,dep,d28,12723,30969,3.6125722968775146E7,1.358326068003485E8,1.680547144140267E8
2026-07-21,purchase,d7,12723,3967,5807887.511973788,1.5501966221325934E8,0.0
2026-07-21,,d28,12723,676212,3.6161387834982134E7,1.3298847107120228E8,1.6651629202581394E8
