submit_date,campaign_id,target_game_id,app_event_model_version,sdk_event_name,start_count,avg_pred,avg_target_cpe,avg_cost
2026-05-21,67beba85e5f5e9aa79c3798a,500201983,unified-user-value-tf2-levcom-bhv1p-1b-model,eventA2,9653,0.27201834688034809,3630000.0,987426.64239096583
2026-05-21,67beba85e5f5e9aa79c3798a,500201983,unified-user-value-tf2-levcom-ctx1r-1a-model,eventA2,655,0.14808147423664142,3630000.0,537535.76183206076
2026-05-21,67beba85e5f5e9aa79c3798a,500201983,unified-user-value-v11-cpe-lc-4-model,eventA2,20,0.65227408900000006,3630000.0,2367754.95
2026-05-21,67c0180663814b4513a40b82,500196051,unified-user-value-tf2-levcom-bhv1p-1b-model,grt_7d_ltv_25p,17411,0.24218070919321116,33537074.263396721,8125254.5311584687
2026-05-21,67c0180663814b4513a40b82,500196051,unified-user-value-tf2-levcom-ctx1r-1a-model,grt_7d_ltv_25p,56767,0.28095703200967115,33934292.810964145,9531714.7144996058
2026-05-21,67c0180663814b4513a40b82,500196051,unified-user-value-v11-cpe-lc-4-model,grt_7d_ltv_25p,193,0.52012141492227992,28487046.632124349,14919208.10880829
2026-05-21,67c05dac889b0b7a8cd0d7c7,500204701,unified-user-value-tf2-levcom-bhv1p-1b-model,WINCOUNT10,82,0.36811288073170723,95365.853658536609,34541.9268292683
2026-05-21,67c05dac889b0b7a8cd0d7c7,500204701,unified-user-value-tf2-levcom-ctx1r-1a-model,WINCOUNT10,2,0.326865855,110000.0,35479.0
2026-05-21,67c80d363998d4bf53c489c1,500201983,unified-user-value-tf2-levcom-bhv1p-1b-model,eventA2,58,0.23350257248275863,2100000.0,490355.39655172406
2026-05-21,67c80d363998d4bf53c489c1,500201983,unified-user-value-tf2-levcom-ctx1r-1a-model,eventA2,7,0.16061397428571428,2100000.0,337289.28571428568
2026-05-21,67d8dc3d54006837b67d6f39,500071743,unified-user-value-tf2-levcom-bhv1p-1b-model,ajvip,9766,0.10647274098013512,13778926.889207434,1471120.508908459
2026-05-21,67d8dc3d54006837b67d6f39,500071743,unified-user-value-tf2-levcom-ctx1r-1a-model,ajvip,12062,0.098067219335101957,13992124.025866358,1366128.410545513
2026-05-21,67d8dc3d54006837b67d6f39,500071743,unified-user-value-v11-cpe-lc-4-model,ajvip,102,0.32217019210784303,14029411.76470588,4453430.666666666
2026-05-21,67dc0fa20eb345a2a13aef4f,500072927,unified-user-value-tf2-levcom-bhv1p-1b-model,ajvip,7459,0.10075260662356879,12691781.740179643,1281539.1332618303
2026-05-21,67dc0fa20eb345a2a13aef4f,500072927,unified-user-value-tf2-levcom-ctx1r-1a-model,ajvip,519,0.0540762517109827,12592485.549132945,678974.08092485531
2026-05-21,67dc0fa20eb345a2a13aef4f,500072927,unified-user-value-v11-cpe-lc-4-model,ajvip,20,0.1349025001,12775000.0,1693231.25
2026-05-21,67e3a8dcc4784de29e150505,500040932,unified-user-value-tf2-levcom-bhv1p-1b-model,d2_retention,1020,0.39152374437254861,12500000.0,4894047.0088235307
2026-05-21,67e3a8dcc4784de29e150505,500040932,unified-user-value-tf2-levcom-ctx1r-1a-model,d2_retention,869,0.36194426171461447,12500000.0,4524303.4787111618
2026-05-21,67e3a8dcc4784de29e150505,500040932,unified-user-value-v11-cpe-lc-4-model,d2_retention,1,0.48096287,12500000.0,6012036.0
2026-05-21,680b2d8ae00d19b0fbd81678,500201983,unified-user-value-tf2-levcom-bhv1p-1b-model,eventA,50,0.17779386745999998,2070000.0,368033.24
2026-05-21,680d91cb3a9a63017ba3eb4d,500230137,unified-user-value-tf2-levcom-bhv1p-1b-model,LEVEL_END_SUCCESS_30,35,0.23443939508571432,9000000.0,2109954.6571428566
2026-05-21,680d91cb3a9a63017ba3eb4d,500230137,unified-user-value-tf2-levcom-ctx1r-1a-model,LEVEL_END_SUCCESS_30,720,0.2452782157,9000000.0,2207504.0513888923
2026-05-21,680d91cb3a9a63017ba3eb4d,500230137,unified-user-value-v11-cpe-lc-4-model,LEVEL_END_SUCCESS_30,4,0.6212656625,9000000.0,5591391.0
2026-05-21,680f453b4a2a53d52b5b5c9d,500230137,unified-user-value-tf2-levcom-bhv1p-1b-model,LEVEL_END_SUCCESS_40,33,0.19767237787878791,5600000.0,1106965.3636363635
2026-05-21,680f453b4a2a53d52b5b5c9d,500230137,unified-user-value-tf2-levcom-ctx1r-1a-model,LEVEL_END_SUCCESS_40,96,0.21146840374999998,5600000.0,1184223.1145833335
